timestamp,image_path,track_id,color,confidence,cx,cy,x,y,w,h,north_m,east_m,lat,lon,altitude_m,intrinsics_source
1784074931.685,detection_logs/frame_1784074931668.jpg,27,green,0.6841,637.66,239.14,604,202,84,94,2.089,54.388,-35.36324324,149.16583612,10.00,calibration-file(no-undistort)
1784074931.752,detection_logs/frame_1784074931739.jpg,27,green,0.6704,623.52,243.81,588,210,84,94,2.055,54.281,-35.36324354,149.16583494,10.00,calibration-file(no-undistort)
1784074931.815,detection_logs/frame_1784074931796.jpg,27,green,0.6667,611.22,247.59,578,212,84,92,2.028,54.578,-35.36324378,149.16583821,10.00,calibration-file(no-undistort)
1784074931.888,detection_logs/frame_1784074931872.jpg,27,green,0.6747,599.57,246.82,566,202,86,96,2.034,54.490,-35.36324373,149.16583723,10.00,calibration-file(no-undistort)
1784074931.956,detection_logs/frame_1784074931934.jpg,27,green,0.6665,587.16,243.79,552,196,86,96,2.055,54.396,-35.36324354,149.16583620,10.00,calibration-file(no-undistort)
1784074932.027,detection_logs/frame_1784074932011.jpg,27,green,0.6515,576.44,241.75,542,198,88,94,2.070,54.315,-35.36324341,149.16583530,10.00,calibration-file(no-undistort)
1784074932.088,detection_logs/frame_1784074932074.jpg,27,green,0.6655,566.16,243.75,532,206,88,96,2.056,54.636,-35.36324353,149.16583884,10.00,calibration-file(no-undistort)
1784074932.165,detection_logs/frame_1784074932151.jpg,27,green,0.6400,554.57,248.34,518,216,88,92,2.023,54.548,-35.36324383,149.16583788,10.00,calibration-file(no-undistort)
1784074932.239,detection_logs/frame_1784074932226.jpg,27,green,0.6380,544.26,251.72,510,216,88,92,1.999,54.470,-35.36324404,149.16583702,10.00,calibration-file(no-undistort)
1784074932.297,detection_logs/frame_1784074932282.jpg,27,green,0.6447,533.94,251.34,498,208,90,94,2.002,54.392,-35.36324402,149.16583615,10.00,calibration-file(no-undistort)
1784074932.367,detection_logs/frame_1784074932352.jpg,27,green,0.6299,521.29,248.44,482,202,90,94,2.022,54.677,-35.36324383,149.16583930,10.00,calibration-file(no-undistort)
1784074932.439,detection_logs/frame_1784074932418.jpg,27,green,0.6297,509.98,247.04,472,204,92,94,2.032,54.591,-35.36324374,149.16583835,10.00,calibration-file(no-undistort)
1784074932.509,detection_logs/frame_1784074932497.jpg,27,green,0.6214,497.25,249.33,458,214,92,92,2.016,54.495,-35.36324389,149.16583729,10.00,calibration-file(no-undistort)
1784074932.582,detection_logs/frame_1784074932568.jpg,27,green,0.6171,482.90,253.78,442,220,92,94,1.984,54.386,-35.36324417,149.16583609,10.00,calibration-file(no-undistort)
1784074932.651,detection_logs/frame_1784074932638.jpg,27,green,0.6190,469.61,257.58,430,222,94,92,1.957,54.676,-35.36324442,149.16583928,10.00,calibration-file(no-undistort)
1784074932.713,detection_logs/frame_1784074932696.jpg,27,green,0.6094,455.51,257.69,414,214,96,94,1.957,54.569,-35.36324442,149.16583810,10.00,calibration-file(no-undistort)
1784074932.781,detection_logs/frame_1784074932766.jpg,27,green,0.6061,440.32,255.09,398,208,96,94,1.975,54.454,-35.36324426,149.16583684,10.00,calibration-file(no-undistort)
1784074932.853,detection_logs/frame_1784074932835.jpg,27,green,0.6005,426.62,253.53,388,210,96,94,1.986,54.350,-35.36324416,149.16583569,10.00,calibration-file(no-undistort)
1784074932.928,detection_logs/frame_1784074932914.jpg,27,green,0.5855,412.50,255.71,374,220,96,92,1.971,54.633,-35.36324430,149.16583881,10.00,calibration-file(no-undistort)
1784074932.985,detection_logs/frame_1784074932968.jpg,27,green,0.5963,399.29,260.99,360,228,98,92,1.933,54.533,-35.36324463,149.16583771,10.00,calibration-file(no-undistort)
1784074933.060,detection_logs/frame_1784074933046.jpg,27,green,0.5896,386.95,264.35,350,226,98,94,1.909,54.439,-35.36324485,149.16583668,10.00,calibration-file(no-undistort)
1784074933.120,detection_logs/frame_1784074933105.jpg,27,green,0.5857,372.75,263.69,332,220,100,92,1.914,54.713,-35.36324481,149.16583969,10.00,calibration-file(no-undistort)
1784074933.209,detection_logs/frame_1784074933194.jpg,27,green,0.5647,357.45,260.39,316,214,100,92,1.938,54.597,-35.36324459,149.16583841,10.00,calibration-file(no-undistort)
1784074933.259,detection_logs/frame_1784074933242.jpg,27,green,0.5754,343.67,259.54,304,218,102,92,1.944,54.493,-35.36324454,149.16583726,10.00,calibration-file(no-undistort)
1784074933.329,detection_logs/frame_1784074933313.jpg,27,green,0.5718,328.09,262.75,286,228,102,92,1.921,54.374,-35.36324475,149.16583596,10.00,calibration-file(no-undistort)
1784074933.521,detection_logs/frame_1784074933502.jpg,27,green,0.5449,305.21,267.39,254,234,102,92,1.888,54.591,-35.36324504,149.16583835,10.00,calibration-file(no-undistort)
1784074933.586,detection_logs/frame_1784074933570.jpg,27,green,0.5460,272.12,270.06,208,230,104,96,1.869,54.340,-35.36324521,149.16583559,10.00,calibration-file(no-undistort)
1784074934.939,detection_logs/frame_1784074934925.jpg,28,green,0.5243,604.55,957.70,580,952,46,20,-3.017,57.850,-35.36328910,149.16587425,10.00,calibration-file(no-undistort)
1784074935.544,detection_logs/frame_1784074935528.jpg,28,green,0.5147,657.90,953.13,634,946,50,26,-2.984,58.264,-35.36328881,149.16587881,10.00,calibration-file(no-undistort)
1784074935.689,detection_logs/frame_1784074935673.jpg,28,green,0.5190,665.47,954.67,638,950,48,22,-2.995,58.321,-35.36328891,149.16587944,10.00,calibration-file(no-undistort)
1784074937.594,detection_logs/frame_1784074937582.jpg,29,green,0.4942,612.80,931.24,584,898,58,62,-2.829,58.049,-35.36328741,149.16587644,10.00,calibration-file(no-undistort)
1784074937.655,detection_logs/frame_1784074937644.jpg,29,green,0.4785,612.54,906.71,584,850,56,62,-2.654,58.056,-35.36328585,149.16587652,10.00,calibration-file(no-undistort)
1784074937.731,detection_logs/frame_1784074937720.jpg,29,green,0.4751,610.25,860.10,582,804,56,60,-2.323,58.039,-35.36328287,149.16587633,10.00,calibration-file(no-undistort)
1784074937.788,detection_logs/frame_1784074937777.jpg,29,green,0.4908,610.99,804.45,582,752,56,62,-1.928,58.044,-35.36327932,149.16587639,10.00,calibration-file(no-undistort)
1784074937.856,detection_logs/frame_1784074937844.jpg,29,green,0.4618,608.53,749.98,580,704,54,60,-1.541,58.026,-35.36327584,149.16587618,10.00,calibration-file(no-undistort)
1784074937.919,detection_logs/frame_1784074937908.jpg,29,green,0.4805,606.67,705.08,578,670,56,60,-1.166,58.021,-35.36327248,149.16587613,10.00,calibration-file(no-undistort)
1784074937.993,detection_logs/frame_1784074937982.jpg,29,green,0.4747,605.62,667.62,578,644,56,60,-0.900,58.013,-35.36327009,149.16587604,10.00,calibration-file(no-undistort)
1784074938.051,detection_logs/frame_1784074938040.jpg,29,green,0.4562,605.46,646.47,580,642,54,58,-0.750,58.011,-35.36326874,149.16587603,10.00,calibration-file(no-undistort)
1784074938.116,detection_logs/frame_1784074938105.jpg,30,green,0.4573,607.98,696.28,582,666,54,58,-1.104,58.031,-35.36327192,149.16587624,10.00,calibration-file(no-undistort)
1784074938.186,detection_logs/frame_1784074938176.jpg,30,green,0.4888,610.09,713.56,584,698,56,62,-1.060,58.047,-35.36327152,149.16587641,10.00,calibration-file(no-undistort)
1784074938.255,detection_logs/frame_1784074938243.jpg,30,green,0.4624,613.66,747.79,588,736,54,60,-1.303,58.074,-35.36327370,149.16587671,10.00,calibration-file(no-undistort)
1784074938.320,detection_logs/frame_1784074938310.jpg,30,green,0.4866,617.13,790.64,590,776,56,62,-1.607,58.100,-35.36327644,149.16587700,10.00,calibration-file(no-undistort)
1784074938.384,detection_logs/frame_1784074938372.jpg,30,green,0.4737,620.24,832.81,594,812,54,62,-1.907,58.123,-35.36327913,149.16587726,10.00,calibration-file(no-undistort)
1784074938.451,detection_logs/frame_1784074938439.jpg,30,green,0.4824,624.35,874.40,596,852,56,62,-1.902,58.155,-35.36327908,149.16587760,10.00,calibration-file(no-undistort)
1784074938.515,detection_logs/frame_1784074938504.jpg,30,green,0.4989,627.54,924.98,598,908,56,64,-2.261,58.179,-35.36328231,149.16587787,10.00,calibration-file(no-undistort)
1784074940.019,detection_logs/frame_1784074940002.jpg,31,red,0.5046,195.52,712.72,192,662,48,84,1.507,54.885,-35.36324846,149.16584159,10.00,calibration-file(no-undistort)
1784074940.084,detection_logs/frame_1784074940069.jpg,31,red,0.4964,195.68,717.53,192,674,50,84,1.473,54.887,-35.36324877,149.16584161,10.00,calibration-file(no-undistort)
1784074940.153,detection_logs/frame_1784074940138.jpg,31,red,0.4974,195.93,735.32,192,696,50,84,1.346,54.889,-35.36324991,149.16584163,10.00,calibration-file(no-undistort)
1784074940.236,detection_logs/frame_1784074940223.jpg,31,red,0.4831,196.04,754.81,192,712,50,86,1.564,54.889,-35.36324795,149.16584164,10.00,calibration-file(no-undistort)
1784074955.478,detection_logs/frame_1784074955465.jpg,32,green,0.7620,255.50,416.50,192,376,128,82,6.828,41.678,-35.36320066,149.16569610,10.00,calibration-file(no-undistort)
1784074955.540,detection_logs/frame_1784074955528.jpg,32,green,0.7718,265.07,421.03,212,386,126,80,6.796,41.750,-35.36320095,149.16569690,10.00,calibration-file(no-undistort)
1784074955.610,detection_logs/frame_1784074955599.jpg,32,green,0.7767,278.38,426.91,222,390,126,80,6.755,41.851,-35.36320132,149.16569801,10.00,calibration-file(no-undistort)
1784074955.776,detection_logs/frame_1784074955760.jpg,32,green,0.7803,281.52,427.74,216,384,124,84,6.749,41.503,-35.36320138,149.16569418,10.00,calibration-file(no-undistort)
1784074955.846,detection_logs/frame_1784074955834.jpg,32,green,0.7749,275.43,423.52,202,376,126,84,6.779,41.457,-35.36320111,149.16569367,10.00,calibration-file(no-undistort)
1784074956.046,detection_logs/frame_1784074956036.jpg,32,green,0.7786,261.95,423.31,192,380,124,86,6.780,40.964,-35.36320109,149.16568824,10.00,calibration-file(no-undistort)
1784074956.108,detection_logs/frame_1784074956097.jpg,32,green,0.7880,264.60,424.55,208,384,122,84,6.771,40.984,-35.36320117,149.16568846,10.00,calibration-file(no-undistort)
1784074956.176,detection_logs/frame_1784074956165.jpg,32,green,0.8035,279.77,422.52,240,378,120,84,6.786,41.099,-35.36320104,149.16568973,10.00,calibration-file(no-undistort)
1784074956.253,detection_logs/frame_1784074956241.jpg,32,green,0.8161,304.84,417.05,278,368,118,84,6.825,40.853,-35.36320069,149.16568702,10.00,calibration-file(no-undistort)
1784074956.312,detection_logs/frame_1784074956302.jpg,32,green,0.8297,335.45,411.62,312,364,116,84,6.863,41.086,-35.36320035,149.16568958,10.00,calibration-file(no-undistort)
1784074956.376,detection_logs/frame_1784074956364.jpg,32,green,0.8481,372.45,408.62,354,366,110,84,6.884,41.366,-35.36320016,149.16569267,10.00,calibration-file(no-undistort)
1784074956.439,detection_logs/frame_1784074956428.jpg,32,green,0.8579,412.47,409.54,390,374,110,82,6.878,41.669,-35.36320021,149.16569601,10.00,calibration-file(no-undistort)
1784074956.506,detection_logs/frame_1784074956495.jpg,32,green,0.8683,451.15,411.37,420,376,108,82,6.865,41.500,-35.36320033,149.16569414,10.00,calibration-file(no-undistort)
1784074956.585,detection_logs/frame_1784074956568.jpg,32,green,0.8779,489.30,409.74,454,368,104,82,6.877,41.789,-35.36320023,149.16569733,10.00,calibration-file(no-undistort)
1784074956.653,detection_logs/frame_1784074956638.jpg,32,green,0.8882,525.31,405.02,484,358,102,84,6.910,42.062,-35.36319993,149.16570033,10.00,calibration-file(no-undistort)
1784074956.715,detection_logs/frame_1784074956704.jpg,32,green,0.8957,556.17,399.27,506,352,100,84,6.951,42.296,-35.36319956,149.16570291,10.00,calibration-file(no-undistort)
1784074956.776,detection_logs/frame_1784074956764.jpg,32,green,0.9051,584.20,396.48,530,356,100,82,6.971,42.073,-35.36319938,149.16570045,10.00,calibration-file(no-undistort)
1784074956.850,detection_logs/frame_1784074956838.jpg,32,green,0.9112,608.97,397.62,552,362,98,84,6.963,42.260,-35.36319945,149.16570252,10.00,calibration-file(no-undistort)
1784074956.913,detection_logs/frame_1784074956902.jpg,32,green,0.9189,629.02,400.47,568,366,96,84,6.942,42.412,-35.36319964,149.16570420,10.00,calibration-file(no-undistort)
1784074956.985,detection_logs/frame_1784074956973.jpg,32,green,0.9230,646.17,400.43,584,360,96,84,6.943,42.542,-35.36319963,149.16570563,10.00,calibration-file(no-undistort)
1784074957.047,detection_logs/frame_1784074957037.jpg,32,green,0.9295,661.47,396.50,602,350,92,84,6.971,42.223,-35.36319938,149.16570210,10.00,calibration-file(no-undistort)
1784074955.834,detection_logs/frame_1784074955823.jpg,32,green,0.9355,673.32,392.07,612,346,92,84,7.002,42.312,-35.36319910,149.16570309,10.00,calibration-file(no-undistort)
1784074955.901,detection_logs/frame_1784074955889.jpg,32,green,0.9404,684.53,389.79,628,348,88,84,7.018,42.397,-35.36319895,149.16570403,10.00,calibration-file(no-undistort)
1784074955.972,detection_logs/frame_1784074955961.jpg,32,green,0.9488,696.43,391.59,644,356,88,84,7.005,42.488,-35.36319907,149.16570502,10.00,calibration-file(no-undistort)
1784074956.036,detection_logs/frame_1784074956020.jpg,32,green,0.9553,706.32,394.84,654,360,86,84,6.982,42.154,-35.36319928,149.16570135,10.00,calibration-file(no-undistort)
1784074956.101,detection_logs/frame_1784074956085.jpg,32,green,0.9580,716.92,395.01,668,354,86,84,6.981,42.235,-35.36319929,149.16570224,10.00,calibration-file(no-undistort)
1784074956.171,detection_logs/frame_1784074956157.jpg,32,green,0.9617,731.89,391.15,692,344,84,84,7.009,42.348,-35.36319904,149.16570349,10.00,calibration-file(no-undistort)
1784074956.242,detection_logs/frame_1784074956230.jpg,32,green,0.9654,755.03,385.50,728,336,82,86,7.049,42.115,-35.36319868,149.16570092,10.00,calibration-file(no-undistort)
1784074956.308,detection_logs/frame_1784074956298.jpg,32,green,0.9722,787.41,381.85,772,338,80,84,7.075,42.360,-35.36319845,149.16570362,10.00,calibration-file(no-undistort)
1784074956.370,detection_logs/frame_1784074956360.jpg,32,green,0.9765,827.54,381.84,818,344,80,84,7.075,42.665,-35.36319845,149.16570697,10.00,calibration-file(no-undistort)
1784074956.435,detection_logs/frame_1784074956424.jpg,32,green,0.9812,872.45,382.59,864,344,78,86,7.069,43.005,-35.36319849,149.16571072,10.00,calibration-file(no-undistort)
1784074956.504,detection_logs/frame_1784074956491.jpg,32,green,0.9819,919.85,380.60,908,338,78,84,7.084,43.010,-35.36319837,149.16571078,10.00,calibration-file(no-undistort)
1784074956.569,detection_logs/frame_1784074956558.jpg,32,green,0.9823,966.41,374.90,948,326,76,86,7.124,43.363,-35.36319800,149.16571467,10.00,calibration-file(no-undistort)
1784074956.638,detection_logs/frame_1784074956628.jpg,32,green,0.9863,1010.15,367.66,984,318,74,86,7.175,43.695,-35.36319754,149.16571832,10.00,calibration-file(no-undistort)
1784074956.703,detection_logs/frame_1784074956691.jpg,32,green,0.9824,1048.56,362.65,1012,318,74,86,7.211,43.986,-35.36319722,149.16572153,10.00,calibration-file(no-undistort)
1784074956.771,detection_logs/frame_1784074956759.jpg,32,green,0.9845,1077.98,361.85,1028,324,74,86,7.217,43.946,-35.36319717,149.16572109,10.00,calibration-file(no-undistort)
1784074956.832,detection_logs/frame_1784074956822.jpg,32,green,0.9866,1095.94,364.21,1032,330,74,86,7.200,44.082,-35.36319732,149.16572259,10.00,calibration-file(no-undistort)
1784074956.899,detection_logs/frame_1784074956888.jpg,32,green,0.9866,1100.89,365.61,1024,328,74,86,7.190,44.120,-35.36319741,149.16572300,10.00,calibration-file(no-undistort)
1784074956.973,detection_logs/frame_1784074956962.jpg,33,green,0.9871,1043.50,363.50,1008,320,72,88,7.205,43.685,-35.36319728,149.16571821,10.00,calibration-file(no-undistort)
1784074957.035,detection_logs/frame_1784074957023.jpg,33,green,0.9907,1032.92,360.98,988,316,70,86,7.223,43.459,-35.36319712,149.16571572,10.00,calibration-file(no-undistort)
1784074957.099,detection_logs/frame_1784074957087.jpg,33,green,0.9897,1010.64,361.35,964,320,70,86,7.220,43.290,-35.36319714,149.16571386,10.00,calibration-file(no-undistort)
1784074957.165,detection_logs/frame_1784074957152.jpg,33,green,0.9907,984.29,367.58,940,330,70,86,7.176,43.090,-35.36319754,149.16571166,10.00,calibration-file(no-undistort)
1784074957.230,detection_logs/frame_1784074957219.jpg,33,green,0.9921,957.86,375.43,916,338,70,86,7.120,42.890,-35.36319804,149.16570946,10.00,calibration-file(no-undistort)
1784074957.304,detection_logs/frame_1784074957293.jpg,33,green,0.9935,933.95,379.85,896,338,70,86,7.089,42.636,-35.36319832,149.16570666,10.00,calibration-file(no-undistort)
1784074957.372,detection_logs/frame_1784074957361.jpg,33,green,0.9938,912.51,379.50,878,332,70,86,7.091,42.474,-35.36319830,149.16570487,10.00,calibration-file(no-undistort)
1784074957.431,detection_logs/frame_1784074957419.jpg,33,green,0.9921,891.70,376.30,858,326,70,86,7.114,42.316,-35.36319809,149.16570313,10.00,calibration-file(no-undistort)
1784074957.504,detection_logs/frame_1784074957490.jpg,33,green,0.9921,869.61,375.53,834,330,70,86,7.120,42.139,-35.36319804,149.16570119,10.00,calibration-file(no-undistort)
1784074957.582,detection_logs/frame_1784074957569.jpg,33,green,0.9938,842.53,378.93,800,340,70,86,7.095,41.934,-35.36319826,149.16569893,10.00,calibration-file(no-undistort)
1784074957.647,detection_logs/frame_1784074957633.jpg,33,green,0.9921,808.30,385.32,758,350,68,86,7.050,41.675,-35.36319867,149.16569607,10.00,calibration-file(no-undistort)
1784074957.714,detection_logs/frame_1784074957703.jpg,33,green,0.9897,765.80,390.59,706,352,70,86,7.013,41.352,-35.36319901,149.16569252,10.00,calibration-file(no-undistort)
1784074957.773,detection_logs/frame_1784074957761.jpg,33,green,0.9855,717.54,392.10,654,346,72,88,7.002,40.959,-35.36319910,149.16568819,10.00,calibration-file(no-undistort)
1784074957.835,detection_logs/frame_1784074957824.jpg,33,green,0.9866,670.75,390.76,616,342,72,86,7.011,40.605,-35.36319902,149.16568428,10.00,calibration-file(no-undistort)
1784074957.901,detection_logs/frame_1784074957890.jpg,33,green,0.9837,628.07,390.57,584,344,72,88,7.013,40.281,-35.36319900,149.16568072,10.00,calibration-file(no-undistort)
1784074957.971,detection_logs/frame_1784074957960.jpg,33,green,0.9849,592.87,393.36,562,352,72,88,6.993,40.014,-35.36319918,149.16567778,10.00,calibration-file(no-undistort)
1784074958.043,detection_logs/frame_1784074958032.jpg,33,green,0.9816,569.81,398.45,556,360,72,88,6.957,39.748,-35.36319951,149.16567485,10.00,calibration-file(no-undistort)
1784074958.098,detection_logs/frame_1784074958086.jpg,33,green,0.9840,558.45,401.18,556,358,74,88,6.937,39.662,-35.36319968,149.16567390,10.00,calibration-file(no-undistort)
1784074958.164,detection_logs/frame_1784074958152.jpg,34,green,0.9837,603.50,393.50,568,350,72,88,6.992,40.004,-35.36319919,149.16567766,10.00,calibration-file(no-undistort)
1784074958.230,detection_logs/frame_1784074958219.jpg,34,green,0.9897,616.60,389.97,594,344,72,86,7.017,40.103,-35.36319897,149.16567876,10.00,calibration-file(no-undistort)
1784074958.302,detection_logs/frame_1784074958290.jpg,34,green,0.9921,642.01,387.22,620,344,72,86,7.036,40.078,-35.36319879,149.16567848,10.00,calibration-file(no-undistort)
1784074958.368,detection_logs/frame_1784074958356.jpg,34,green,0.9921,675.23,389.34,654,350,70,86,7.021,40.330,-35.36319893,149.16568125,10.00,calibration-file(no-undistort)
1784074958.433,detection_logs/frame_1784074958422.jpg,34,green,0.9897,713.91,392.90,694,354,70,86,6.996,40.623,-35.36319915,149.16568448,10.00,calibration-file(no-undistort)
1784074958.498,detection_logs/frame_1784074958487.jpg,34,green,0.9897,753.07,394.03,730,352,72,86,6.988,40.920,-35.36319922,149.16568775,10.00,calibration-file(no-undistort)
1784074958.569,detection_logs/frame_1784074958557.jpg,34,green,0.9862,791.72,389.59,766,340,72,88,7.020,40.904,-35.36319894,149.16568758,10.00,calibration-file(no-undistort)
1784074958.647,detection_logs/frame_1784074958635.jpg,34,green,0.9823,832.13,382.70,806,332,74,86,7.069,41.211,-35.36319850,149.16569096,10.00,calibration-file(no-undistort)
1784074958.701,detection_logs/frame_1784074958691.jpg,34,green,0.9807,871.92,378.07,842,332,76,86,7.102,41.512,-35.36319821,149.16569428,10.00,calibration-file(no-undistort)
1784074958.771,detection_logs/frame_1784074958761.jpg,34,green,0.9764,908.72,377.51,872,338,78,86,7.105,41.410,-35.36319817,149.16569315,10.00,calibration-file(no-undistort)
1784074958.845,detection_logs/frame_1784074958831.jpg,34,green,0.9725,944.54,378.66,906,340,78,88,7.097,41.682,-35.36319824,149.16569614,10.00,calibration-file(no-undistort)
1784074958.899,detection_logs/frame_1784074958888.jpg,34,green,0.9671,977.21,377.36,934,334,78,88,7.107,41.929,-35.36319816,149.16569887,10.00,calibration-file(no-undistort)
1784074958.967,detection_logs/frame_1784074958956.jpg,34,green,0.9614,1005.97,372.59,956,324,82,88,7.140,42.147,-35.36319786,149.16570127,10.00,calibration-file(no-undistort)
1784074959.041,detection_logs/frame_1784074959030.jpg,34,green,0.9552,1034.33,366.04,986,316,82,88,7.187,41.963,-35.36319744,149.16569924,10.00,calibration-file(no-undistort)
1784074959.226,detection_logs/frame_1784074959209.jpg,34,green,0.9503,1060.60,362.30,1010,318,84,88,7.214,42.162,-35.36319720,149.16570144,10.00,calibration-file(no-undistort)
1784074959.295,detection_logs/frame_1784074959284.jpg,34,green,0.9466,1081.49,363.19,1024,326,86,88,7.207,42.320,-35.36319726,149.16570318,10.00,calibration-file(no-undistort)
1784074959.358,detection_logs/frame_1784074959345.jpg,34,green,0.9430,1094.19,365.93,1028,330,86,88,7.188,42.417,-35.36319743,149.16570424,10.00,calibration-file(no-undistort)
1784074959.532,detection_logs/frame_1784074959519.jpg,34,green,0.9399,1101.55,366.28,1032,326,88,86,7.185,42.073,-35.36319745,149.16570046,10.00,calibration-file(no-undistort)
1784074959.598,detection_logs/frame_1784074959584.jpg,34,green,0.9339,1106.30,363.10,1038,316,90,88,7.208,42.109,-35.36319725,149.16570085,10.00,calibration-file(no-undistort)
1784074959.660,detection_logs/frame_1784074959643.jpg,34,green,0.9295,1109.29,359.24,1044,312,90,88,7.235,42.132,-35.36319700,149.16570110,10.00,calibration-file(no-undistort)
1784074959.725,detection_logs/frame_1784074959713.jpg,34,green,0.9232,1109.52,358.18,1044,316,92,88,7.243,42.133,-35.36319694,149.16570112,10.00,calibration-file(no-undistort)
1784074959.790,detection_logs/frame_1784074959779.jpg,34,green,0.9207,1111.76,360.88,1054,324,92,88,7.224,41.733,-35.36319711,149.16569671,10.00,calibration-file(no-undistort)
1784074959.856,detection_logs/frame_1784074959844.jpg,34,green,0.9122,1119.96,363.92,1072,326,96,88,7.202,41.795,-35.36319730,149.16569739,10.00,calibration-file(no-undistort)
1784074959.920,detection_logs/frame_1784074959910.jpg,34,green,0.9051,1133.64,364.27,1094,322,96,86,7.200,41.899,-35.36319733,149.16569854,10.00,calibration-file(no-undistort)
1784074959.985,detection_logs/frame_1784074959973.jpg,34,green,0.8959,1155.01,360.09,1124,310,98,88,7.229,42.061,-35.36319706,149.16570032,10.00,calibration-file(no-undistort)
1784074960.055,detection_logs/frame_1784074960040.jpg,34,green,0.8846,1184.71,354.16,1160,302,102,90,7.271,41.850,-35.36319668,149.16569800,10.00,calibration-file(no-undistort)
1784074960.132,detection_logs/frame_1784074960117.jpg,34,green,0.8721,1217.37,351.08,1190,306,104,88,7.293,42.098,-35.36319648,149.16570073,10.00,calibration-file(no-undistort)
1784074960.200,detection_logs/frame_1784074960188.jpg,34,green,0.8612,1251.65,351.49,1220,312,106,88,7.290,42.358,-35.36319651,149.16570359,10.00,calibration-file(no-undistort)
1784074960.260,detection_logs/frame_1784074960246.jpg,34,green,0.8483,1287.40,352.12,1252,312,108,88,7.286,42.184,-35.36319655,149.16570168,10.00,calibration-file(no-undistort)
1784074960.319,detection_logs/frame_1784074960308.jpg,34,green,0.8388,1320.55,350.01,1276,304,110,90,7.301,42.435,-35.36319641,149.16570445,10.00,calibration-file(no-undistort)
1784074960.387,detection_logs/frame_1784074960377.jpg,34,green,0.8284,1350.58,344.59,1298,294,112,90,7.339,42.663,-35.36319607,149.16570695,10.00,calibration-file(no-undistort)
1784074960.453,detection_logs/frame_1784074960441.jpg,34,green,0.8150,1378.07,338.36,1320,288,114,90,7.384,42.871,-35.36319567,149.16570925,10.00,calibration-file(no-undistort)
1784074960.533,detection_logs/frame_1784074960522.jpg,34,green,0.8059,1400.41,335.68,1334,292,116,90,7.403,42.614,-35.36319550,149.16570641,10.00,calibration-file(no-undistort)
1784074960.593,detection_logs/frame_1784074960582.jpg,34,green,0.8004,1418.15,337.36,1346,300,118,90,7.391,42.748,-35.36319561,149.16570790,10.00,calibration-file(no-undistort)
1784074960.651,detection_logs/frame_1784074960640.jpg,34,green,0.7912,1434.31,339.84,1362,302,120,90,7.373,42.871,-35.36319577,149.16570924,10.00,calibration-file(no-undistort)
1784074960.716,detection_logs/frame_1784074960705.jpg,34,green,0.7821,1446.78,339.95,1372,296,120,92,7.372,42.965,-35.36319577,149.16571029,10.00,calibration-file(no-undistort)
1784074960.786,detection_logs/frame_1784074960775.jpg,34,green,0.7752,1456.82,336.16,1380,286,124,92,7.399,42.633,-35.36319553,149.16570662,10.00,calibration-file(no-undistort)
1784074960.854,detection_logs/frame_1784074960842.jpg,34,green,0.7669,1466.99,331.84,1394,282,124,92,7.430,42.710,-35.36319526,149.16570747,10.00,calibration-file(no-undistort)
1784074960.921,detection_logs/frame_1784074960908.jpg,34,green,0.7583,1475.20,330.45,1402,286,124,92,7.440,42.772,-35.36319517,149.16570816,10.00,calibration-file(no-undistort)
1784074960.993,detection_logs/frame_1784074960979.jpg,34,green,0.7529,1481.82,332.92,1408,294,126,92,7.422,42.432,-35.36319532,149.16570441,10.00,calibration-file(no-undistort)
1784074961.058,detection_logs/frame_1784074961042.jpg,34,green,0.7469,1490.32,336.22,1420,298,130,90,7.399,42.497,-35.36319554,149.16570512,10.00,calibration-file(no-undistort)
1784074961.122,detection_logs/frame_1784074961107.jpg,34,green,0.7388,1498.07,336.80,1428,292,130,92,7.395,42.555,-35.36319557,149.16570577,10.00,calibration-file(no-undistort)
1784074961.190,detection_logs/frame_1784074961177.jpg,34,green,0.7274,1505.79,333.20,1436,282,132,92,7.420,42.614,-35.36319534,149.16570641,10.00,calibration-file(no-undistort)
1784074961.260,detection_logs/frame_1784074961242.jpg,34,green,0.7232,1515.22,328.90,1448,278,134,92,7.451,42.313,-35.36319507,149.16570310,10.00,calibration-file(no-undistort)
1784074961.316,detection_logs/frame_1784074961305.jpg,34,green,0.7175,1524.01,327.81,1456,284,134,90,7.459,42.380,-35.36319500,149.16570384,10.00,calibration-file(no-undistort)
1784074961.391,detection_logs/frame_1784074961377.jpg,34,green,0.7135,1531.54,330.44,1462,292,134,90,7.440,42.437,-35.36319517,149.16570446,10.00,calibration-file(no-undistort)
1784074961.459,detection_logs/frame_1784074961446.jpg,34,green,0.7076,1540.97,333.78,1474,294,136,92,7.416,42.508,-35.36319538,149.16570525,10.00,calibration-file(no-undistort)
1784074961.525,detection_logs/frame_1784074961513.jpg,34,green,0.6996,1549.88,333.93,1482,288,136,92,7.415,42.204,-35.36319539,149.16570190,10.00,calibration-file(no-undistort)
1784074961.590,detection_logs/frame_1784074961578.jpg,34,green,0.6976,1557.99,330.77,1488,280,138,92,7.438,42.265,-35.36319519,149.16570257,10.00,calibration-file(no-undistort)
1784074961.661,detection_logs/frame_1784074961646.jpg,34,green,0.6896,1568.72,326.77,1502,276,140,92,7.466,42.347,-35.36319493,149.16570347,10.00,calibration-file(no-undistort)
